opponent_bot,round,cumulative_ks,is_adapting_now
Firestarter 2.0f,1,0.03574343504218614,0
Firestarter 2.0f,2,0.018438073866976972,0
Firestarter 2.0f,3,0.01715964517768906,0
Firestarter 2.0f,4,0.020513913044217125,0
Firestarter 2.0f,5,0.019158504400780485,0
Firestarter 2.0f,6,0.01835340901491045,0
Firestarter 2.0f,7,0.019438131519519064,0
Firestarter 2.0f,8,0.021027914982054946,0
Firestarter 2.0f,9,0.022581332547164656,0
Firestarter 2.0f,10,0.024012169524775945,0
Firestarter 2.0f,11,0.02647237199190744,0
Firestarter 2.0f,12,0.02783285403007882,0
Firestarter 2.0f,13,0.026511284743513774,0
Firestarter 2.0f,14,0.026191181029041777,0
Firestarter 2.0f,15,0.0251619819040389,0
Firestarter 2.0f,16,0.026396800169555118,0
Firestarter 2.0f,17,0.025699017415374337,0
Firestarter 2.0f,18,0.026899741196716148,0
Firestarter 2.0f,19,0.026263346912983487,0
Firestarter 2.0f,20,0.02632204213089817,0
Firestarter 2.0f,21,0.02651292599303201,0
Firestarter 2.0f,22,0.02690716181722752,0
Firestarter 2.0f,23,0.02677278454786708,0
Firestarter 2.0f,24,0.027121067997151693,0
Firestarter 2.0f,25,0.02732267212283135,0
Firestarter 2.0f,26,0.027344214726807092,0
Firestarter 2.0f,27,0.027511427186737714,0
Firestarter 2.0f,28,0.027497608893199132,0
Firestarter 2.0f,29,0.028182797575838192,0
Firestarter 2.0f,30,0.02862432231916512,0
Firestarter 2.0f,31,0.028196876805944182,0
Firestarter 2.0f,32,0.028267535103256358,0
Firestarter 2.0f,33,0.028750907166529893,0
Firestarter 2.0f,34,0.028832405266454086,0
Foilist 1.3.1,1,0.029935270881239977,0
Foilist 1.3.1,2,0.028309140466324923,0
Foilist 1.3.1,3,0.028861688424717147,0
Foilist 1.3.1,4,0.02683286526235598,0
Foilist 1.3.1,5,0.0262207108279758,0
Foilist 1.3.1,6,0.025022501817652545,0
Foilist 1.3.1,7,0.031020484020552644,0
Foilist 1.3.1,8,0.03211994379766277,0
Foilist 1.3.1,9,0.03347802686029626,0
Foilist 1.3.1,10,0.03341259048797589,0
Foilist 1.3.1,11,0.03638395742712157,0
Foilist 1.3.1,12,0.03639004319108939,0
Foilist 1.3.1,13,0.03633908032588391,0
Foilist 1.3.1,14,0.036769515616584994,0
Foilist 1.3.1,15,0.038157401157578194,0
Foilist 1.3.1,16,0.037622733169482905,0
Foilist 1.3.1,17,0.03869219518708712,0
Foilist 1.3.1,18,0.03906817063815586,0
Foilist 1.3.1,19,0.03944605647385398,0
Foilist 1.3.1,20,0.03967913854610007,0
Foilist 1.3.1,21,0.0406354340851348,0
Foilist 1.3.1,22,0.039951319979525265,0
Foilist 1.3.1,23,0.039601236041453367,0
Foilist 1.3.1,24,0.03939303870733442,0
Foilist 1.3.1,25,0.04055915614351198,0
Foilist 1.3.1,26,0.040587272273232125,0
Foilist 1.3.1,27,0.03984834392911228,0
Foilist 1.3.1,28,0.03929196794599911,0
Foilist 1.3.1,29,0.03881764587569368,0
Foilist 1.3.1,30,0.03862795558842093,0
Foilist 1.3.1,31,0.03916950473007398,0
Foilist 1.3.1,32,0.039525193180593846,0
Foilist 1.3.1,33,0.03914473719491145,0
Foilist 1.3.1,34,0.03941187089388133,0
Garm 0.9u,1,0.08460275356827081,0
Garm 0.9u,2,0.06206534494472238,0
Garm 0.9u,3,0.06920161099265577,0
Garm 0.9u,4,0.07354780769578226,0
Garm 0.9u,5,0.06942838792549776,0
Garm 0.9u,6,0.06555555555555556,0
Garm 0.9u,7,0.0661339067767058,0
Garm 0.9u,8,0.07387070834207399,0
Garm 0.9u,9,0.07193895113347258,0
Garm 0.9u,10,0.07016534966144002,0
Garm 0.9u,11,0.07152044952741098,0
Garm 0.9u,12,0.07292280647329508,0
Garm 0.9u,13,0.07488876863876864,0
Garm 0.9u,14,0.0770457093037738,0
Garm 0.9u,15,0.07702639837654807,0
Garm 0.9u,16,0.07518868756867744,0
Garm 0.9u,17,0.07738689780449423,0
Garm 0.9u,18,0.07410878096243398,0
Garm 0.9u,19,0.07508308854963935,0
Garm 0.9u,20,0.07504593609377208,0
Garm 0.9u,21,0.07407163357347857,0
Garm 0.9u,22,0.07393704803912743,0
Garm 0.9u,23,0.07521202102065774,0
Garm 0.9u,24,0.07448242373216199,0
Garm 0.9u,25,0.07416848781929916,0
Garm 0.9u,26,0.07297146226234502,0
Garm 0.9u,27,0.0739612553851802,0
Garm 0.9u,28,0.07359164190199013,0
Garm 0.9u,29,0.07394422722994834,0
Garm 0.9u,30,0.0734218563487993,0
Garm 0.9u,31,0.07366556856951012,0
Garm 0.9u,32,0.07507242935664402,0
Garm 0.9u,33,0.07539328276479149,0
Garm 0.9u,34,0.07464470913687563,0
Gilgalad 1.99.5c,1,0.03277772103408246,0
Gilgalad 1.99.5c,2,0.04512078693578605,0
Gilgalad 1.99.5c,3,0.04965018521970955,0
Gilgalad 1.99.5c,4,0.0509599055617678,0
Gilgalad 1.99.5c,5,0.047982353704424524,0
Gilgalad 1.99.5c,6,0.044113992575506605,0
Gilgalad 1.99.5c,7,0.043884863024895526,0
Gilgalad 1.99.5c,8,0.04471718903608832,0
Gilgalad 1.99.5c,9,0.0463801925321253,0
Gilgalad 1.99.5c,10,0.047093899215582824,0
Gilgalad 1.99.5c,11,0.047000405508162674,0
Gilgalad 1.99.5c,12,0.04746922732621392,0
Gilgalad 1.99.5c,13,0.04488999824675938,0
Gilgalad 1.99.5c,14,0.04552248532771616,0
Gilgalad 1.99.5c,15,0.04447536512811173,0
Gilgalad 1.99.5c,16,0.04359707771655247,0
Gilgalad 1.99.5c,17,0.04660595044580729,0
Gilgalad 1.99.5c,18,0.04821419030827587,0
Gilgalad 1.99.5c,19,0.048288947684157035,0
Gilgalad 1.99.5c,20,0.0490017997066062,0
Gilgalad 1.99.5c,21,0.05085788313722786,0
Gilgalad 1.99.5c,22,0.05113916072106944,0
Gilgalad 1.99.5c,23,0.051539827379298325,0
Gilgalad 1.99.5c,24,0.05239262439567802,0
Gilgalad 1.99.5c,25,0.052499762949836326,0
Gilgalad 1.99.5c,26,0.053292353754357036,0
Gilgalad 1.99.5c,27,0.05369459544524227,0
Gilgalad 1.99.5c,28,0.053418245542244114,0
Gilgalad 1.99.5c,29,0.05338169408007579,0
Gilgalad 1.99.5c,30,0.05436928331101196,0
Gilgalad 1.99.5c,31,0.054908077665264454,0
Gilgalad 1.99.5c,32,0.05561156673665693,0
Gilgalad 1.99.5c,33,0.05570398268860366,0
Gilgalad 1.99.5c,34,0.0561711621774989,0
GresSuffurd 0.4.13,1,0.08562588209749213,0
GresSuffurd 0.4.13,2,0.08710978374607604,0
GresSuffurd 0.4.13,3,0.09320656835633265,0
GresSuffurd 0.4.13,4,0.0890774822146613,0
GresSuffurd 0.4.13,5,0.08624729353541602,0
GresSuffurd 0.4.13,6,0.08737872359246704,0
GresSuffurd 0.4.13,7,0.07962173969462347,0
GresSuffurd 0.4.13,8,0.07615477755810543,0
GresSuffurd 0.4.13,9,0.07674164573022661,0
GresSuffurd 0.4.13,10,0.07688749884039917,0
GresSuffurd 0.4.13,11,0.07911472991159738,0
GresSuffurd 0.4.13,12,0.08149661968096855,0
GresSuffurd 0.4.13,13,0.07983385574468327,0
GresSuffurd 0.4.13,14,0.08015910881614419,0
GresSuffurd 0.4.13,15,0.08175451459295147,0
GresSuffurd 0.4.13,16,0.08121887377549342,0
GresSuffurd 0.4.13,17,0.08255625021488588,0
GresSuffurd 0.4.13,18,0.08296778348616896,0
GresSuffurd 0.4.13,19,0.08267959418734905,0
GresSuffurd 0.4.13,20,0.08060721147485073,0
GresSuffurd 0.4.13,21,0.07953736417097201,0
GresSuffurd 0.4.13,22,0.07878346338763964,0
GresSuffurd 0.4.13,23,0.07955549564809272,0
GresSuffurd 0.4.13,24,0.07919299882431174,0
GresSuffurd 0.4.13,25,0.07884531031583286,0
GresSuffurd 0.4.13,26,0.07897297868233294,0
GresSuffurd 0.4.13,27,0.07860236167901019,0
GresSuffurd 0.4.13,28,0.07990163390064858,0
GresSuffurd 0.4.13,29,0.07737427764361587,0
GresSuffurd 0.4.13,30,0.07923810454906449,0
GresSuffurd 0.4.13,31,0.079278089071591,0
GresSuffurd 0.4.13,32,0.0805035341475469,0
GresSuffurd 0.4.13,33,0.08079684450817087,0
GresSuffurd 0.4.13,34,0.08043855592192456,0
Holden 1.13a,1,0.05675889328063241,0
Holden 1.13a,2,0.05335125448028674,0
Holden 1.13a,3,0.05304052327661097,0
Holden 1.13a,4,0.053809568010098945,0
Holden 1.13a,5,0.05255515568768581,0
Holden 1.13a,6,0.05234769405959385,0
Holden 1.13a,7,0.05646690518783542,0
Holden 1.13a,8,0.061398359521691925,0
Holden 1.13a,9,0.06730532164250369,0
Holden 1.13a,10,0.07062500000000005,0
Holden 1.13a,11,0.07283865462561334,0
Holden 1.13a,12,0.07070147988786757,0
Holden 1.13a,13,0.07226427441784367,0
Holden 1.13a,14,0.07456824512534821,0
Holden 1.13a,15,0.07499193002551152,0
Holden 1.13a,16,0.07802056372352817,0
Holden 1.13a,17,0.07866635902168895,0
Holden 1.13a,18,0.07965378562685788,0
Holden 1.13a,19,0.07884621751365672,0
Holden 1.13a,20,0.07819643837765755,0
Holden 1.13a,21,0.0803662182361734,0
Holden 1.13a,22,0.07974591716399249,0
Holden 1.13a,23,0.0807735014907982,0
Holden 1.13a,24,0.08033561891014074,0
Holden 1.13a,25,0.08063104502063578,0
Holden 1.13a,26,0.08175226586102724,0
Holden 1.13a,27,0.08037424757916778,0
Holden 1.13a,28,0.08000561167227838,0
Holden 1.13a,29,0.08070472695877406,0
Holden 1.13a,30,0.08080615705713545,0
Holden 1.13a,31,0.0796751816501684,0
Holden 1.13a,32,0.07947521650094991,0
Holden 1.13a,33,0.07943617327826336,0
Holden 1.13a,34,0.07971791518774518,0
Horizon 1.2.2,1,0.06217199523487556,0
Horizon 1.2.2,2,0.06629519104861778,0
Horizon 1.2.2,3,0.05648700704114174,0
Horizon 1.2.2,4,0.06049643623494124,0
Horizon 1.2.2,5,0.05785320070761962,0
Horizon 1.2.2,6,0.06561863315567291,0
Horizon 1.2.2,7,0.06776626212799552,0
Horizon 1.2.2,8,0.07496224440559221,0
Horizon 1.2.2,9,0.0785040544571909,0
Horizon 1.2.2,10,0.07988909415989123,0
Horizon 1.2.2,11,0.0774870084106334,0
Horizon 1.2.2,12,0.07367355145665877,0
Horizon 1.2.2,13,0.07039029196640838,0
Horizon 1.2.2,14,0.07282386143544906,0
Horizon 1.2.2,15,0.07372274793000555,0
Horizon 1.2.2,16,0.07402966061946609,0
Horizon 1.2.2,17,0.07028166608229719,0
Horizon 1.2.2,18,0.07281578005252837,0
Horizon 1.2.2,19,0.07200375546166904,0
Horizon 1.2.2,20,0.07130504660880749,0
Horizon 1.2.2,21,0.07055931315615677,0
Horizon 1.2.2,22,0.0721052585466716,0
Horizon 1.2.2,23,0.07429886647415573,0
Horizon 1.2.2,24,0.07438669766612488,0
Horizon 1.2.2,25,0.07371019329717704,0
Horizon 1.2.2,26,0.07358100744462559,0
Horizon 1.2.2,27,0.07375546871529437,0
Horizon 1.2.2,28,0.07559830015656455,0
Horizon 1.2.2,29,0.07613415110500593,0
Horizon 1.2.2,30,0.07580752837011734,0
Horizon 1.2.2,31,0.07584205919283638,0
Horizon 1.2.2,32,0.076336227125542,0
Horizon 1.2.2,33,0.07647102807026807,0
Horizon 1.2.2,34,0.0753977229564668,0
Hydra 0.21,1,0.06828206527168358,0
Hydra 0.21,2,0.08030726256983241,0
Hydra 0.21,3,0.059289798771253614,0
Hydra 0.21,4,0.06215452136095834,0
Hydra 0.21,5,0.06343279967562615,0
Hydra 0.21,6,0.0629978346270766,0
Hydra 0.21,7,0.0674621655421885,0
Hydra 0.21,8,0.07132971748405519,0
Hydra 0.21,9,0.07239079770444988,0
Hydra 0.21,10,0.06891679837276064,0
Hydra 0.21,11,0.06980141884748188,0
Hydra 0.21,12,0.0702107215221897,0
Hydra 0.21,13,0.07058505763862699,0
Hydra 0.21,14,0.06994499671745713,0
Hydra 0.21,15,0.0695864144815661,0
Hydra 0.21,16,0.06887036571837624,0
Hydra 0.21,17,0.0702019078112649,0
Hydra 0.21,18,0.06743244178573193,0
Hydra 0.21,19,0.06486702970249003,0
Hydra 0.21,20,0.06444653753023233,0
Hydra 0.21,21,0.06275934757182644,0
Hydra 0.21,22,0.06199215513377465,0
Hydra 0.21,23,0.06268271499064337,0
Hydra 0.21,24,0.06306950094472696,0
Hydra 0.21,25,0.06286710112623883,0
Hydra 0.21,26,0.06409119857205059,0
Hydra 0.21,27,0.06373495754216074,0
Hydra 0.21,28,0.0628822354171289,0
Hydra 0.21,29,0.06288649266247992,0
Hydra 0.21,30,0.06171104701000263,0
Hydra 0.21,31,0.061930900084158025,0
Hydra 0.21,32,0.06221691701520227,0
Hydra 0.21,33,0.06327495570616803,0
Hydra 0.21,34,0.06389531571085993,0
Knight 0.6.28,1,0.03162577852315322,0
Knight 0.6.28,2,0.022700511206643428,0
Knight 0.6.28,3,0.023805798549030643,0
Knight 0.6.28,4,0.0186839202554508,0
Knight 0.6.28,5,0.021735779634049324,0
Knight 0.6.28,6,0.023482044222993714,0
Knight 0.6.28,7,0.023947494033412897,0
Knight 0.6.28,8,0.022378181788368923,0
Knight 0.6.28,9,0.021642988965067222,0
Knight 0.6.28,10,0.02416558593454965,0
Knight 0.6.28,11,0.025248633136778498,0
Knight 0.6.28,12,0.02693913939937964,0
Knight 0.6.28,13,0.024543663020888618,0
Knight 0.6.28,14,0.02503505198998679,0
Knight 0.6.28,15,0.026832269634821215,0
Knight 0.6.28,16,0.027998752412347283,0
Knight 0.6.28,17,0.02621281869826475,0
Knight 0.6.28,18,0.024789916404476475,0
Knight 0.6.28,19,0.02509315327019035,0
Knight 0.6.28,20,0.02404433454520094,0
Knight 0.6.28,21,0.025043119630729027,0
Knight 0.6.28,22,0.024705925424587494,0
Knight 0.6.28,23,0.02406612442436884,0
Knight 0.6.28,24,0.025341388719290925,0
Knight 0.6.28,25,0.0259397151888755,0
Knight 0.6.28,26,0.025083145405088048,0
Knight 0.6.28,27,0.02497968743090262,0
Knight 0.6.28,28,0.026164942014124115,0
Knight 0.6.28,29,0.02595620269899801,0
Knight 0.6.28,30,0.02658595890231863,0
Knight 0.6.28,31,0.025823652897301153,0
Knight 0.6.28,32,0.024784596200969955,0
Knight 0.6.28,33,0.02432757788666995,0
Knight 0.6.28,34,0.024661547624634683,0
Midboss 1q.fast,1,0.06184670200747371,0
Midboss 1q.fast,2,0.05275778037090058,0
Midboss 1q.fast,3,0.050419144637623425,0
Midboss 1q.fast,4,0.041309327401212514,0
Midboss 1q.fast,5,0.03822131482841055,0
Midboss 1q.fast,6,0.037685346728485336,0
Midboss 1q.fast,7,0.04026102543393121,0
Midboss 1q.fast,8,0.038244536479969,0
Midboss 1q.fast,9,0.0385373569438385,0
Midboss 1q.fast,10,0.03795273997455075,0
Midboss 1q.fast,11,0.03547624015119899,0
Midboss 1q.fast,12,0.03588948270302306,0
Midboss 1q.fast,13,0.03894326376532431,0
Midboss 1q.fast,14,0.03693581040847915,0
Midboss 1q.fast,15,0.03516420022565403,0
Midboss 1q.fast,16,0.03464153323445862,0
Midboss 1q.fast,17,0.03583026912854137,0
Midboss 1q.fast,18,0.03662644924591851,0
Midboss 1q.fast,19,0.03636168004711482,0
Midboss 1q.fast,20,0.035393579189244684,0
Midboss 1q.fast,21,0.03485887159120893,0
Midboss 1q.fast,22,0.03394163615270307,0
Midboss 1q.fast,23,0.03405456990347633,0
Midboss 1q.fast,24,0.03364333203585457,0
Midboss 1q.fast,25,0.032981154818309544,0
Midboss 1q.fast,26,0.032374745006853445,0
Midboss 1q.fast,27,0.03300240129604193,0
Midboss 1q.fast,28,0.032025934957429114,0
Midboss 1q.fast,29,0.0339436813152334,0
Midboss 1q.fast,30,0.03415816877223188,0
Midboss 1q.fast,31,0.03412079540815971,0
Midboss 1q.fast,32,0.03443233785670141,0
Midboss 1q.fast,33,0.03400178528704767,0
Midboss 1q.fast,34,0.034475187099082594,0
Nene 1.0.5,1,0.05716177861873226,0
Nene 1.0.5,2,0.06656694915877134,0
Nene 1.0.5,3,0.06819905696783667,0
Nene 1.0.5,4,0.061317596912034505,0
Nene 1.0.5,5,0.05698915824890472,0
Nene 1.0.5,6,0.05298859437852955,0
Nene 1.0.5,7,0.05238205775926811,0
Nene 1.0.5,8,0.05494253699467883,0
Nene 1.0.5,9,0.05401746218834177,0
Nene 1.0.5,10,0.050277244313013836,0
Nene 1.0.5,11,0.04999012431741601,0
Nene 1.0.5,12,0.05146230597783974,0
Nene 1.0.5,13,0.05081806104962694,0
Nene 1.0.5,14,0.051909641800645834,0
Nene 1.0.5,15,0.05199597526306088,0
Nene 1.0.5,16,0.05199860488951358,0
Nene 1.0.5,17,0.05194842917045772,0
Nene 1.0.5,18,0.05112378566571718,0
Nene 1.0.5,19,0.051195805091618696,0
Nene 1.0.5,20,0.04954308481135827,0
Nene 1.0.5,21,0.04861129444011525,0
Nene 1.0.5,22,0.048063917658103805,0
Nene 1.0.5,23,0.04813337524342176,0
Nene 1.0.5,24,0.04760177826630718,0
Nene 1.0.5,25,0.048387612293668725,0
Nene 1.0.5,26,0.04828328324625175,0
Nene 1.0.5,27,0.04827508778564493,0
Nene 1.0.5,28,0.04755604425517279,0
Nene 1.0.5,29,0.04714775766031554,0
Nene 1.0.5,30,0.0466884896558023,0
Nene 1.0.5,31,0.04765314452818903,0
Nene 1.0.5,32,0.04868816338970683,0
Nene 1.0.5,33,0.04985790683347646,0
Nene 1.0.5,34,0.049304109601998714,0
Neuromancer 7.12,1,0.040304475598593244,0
Neuromancer 7.12,2,0.03648876635042421,0
Neuromancer 7.12,3,0.030556560047923575,0
Neuromancer 7.12,4,0.02973797326738503,0
Neuromancer 7.12,5,0.029059370661071587,0
Neuromancer 7.12,6,0.0309557578181002,0
Neuromancer 7.12,7,0.028185984786763485,0
Neuromancer 7.12,8,0.03144321409329787,0
Neuromancer 7.12,9,0.02836786736898833,0
Neuromancer 7.12,10,0.027864703036472815,0
Neuromancer 7.12,11,0.027811914699572088,0
Neuromancer 7.12,12,0.026790818205747358,0
Neuromancer 7.12,13,0.026305677712129993,0
Neuromancer 7.12,14,0.028242479767903506,0
Neuromancer 7.12,15,0.02843217225984418,0
Neuromancer 7.12,16,0.028194174909288328,0
Neuromancer 7.12,17,0.027497058136400798,0
Neuromancer 7.12,18,0.027307126015539307,0
Neuromancer 7.12,19,0.028167348020289196,0
Neuromancer 7.12,20,0.02776364981890067,0
Neuromancer 7.12,21,0.027761982383446848,0
Neuromancer 7.12,22,0.028449405287640617,0
Neuromancer 7.12,23,0.028151162938330976,0
Neuromancer 7.12,24,0.027141385085767022,0
Neuromancer 7.12,25,0.027270984620866523,0
Neuromancer 7.12,26,0.02747277912810131,0
Neuromancer 7.12,27,0.027275595940867925,0
Neuromancer 7.12,28,0.027515987128749253,0
Neuromancer 7.12,29,0.027135587280063378,0
Neuromancer 7.12,30,0.027075390130874344,0
Neuromancer 7.12,31,0.027022312978395746,0
Neuromancer 7.12,32,0.02738180756412989,0
Neuromancer 7.12,33,0.02752495249963227,0
Neuromancer 7.12,34,0.02742102622092879,0
Phoenix 1.02,1,0.05604013928725723,0
Phoenix 1.02,2,0.05964787475742696,0
Phoenix 1.02,3,0.05253710818552193,0
Phoenix 1.02,4,0.06138586649305488,0
Phoenix 1.02,5,0.055135828729504864,0
Phoenix 1.02,6,0.05196826126474368,0
Phoenix 1.02,7,0.05712342686483607,0
Phoenix 1.02,8,0.058216110183473724,0
Phoenix 1.02,9,0.05980217272235844,0
Phoenix 1.02,10,0.05878866501413016,0
Phoenix 1.02,11,0.05815711454622169,0
Phoenix 1.02,12,0.0568155684324102,0
Phoenix 1.02,13,0.05857152600136806,0
Phoenix 1.02,14,0.061938040719059284,0
Phoenix 1.02,15,0.06174891551775974,0
Phoenix 1.02,16,0.06014111891834539,0
Phoenix 1.02,17,0.05573155633238658,0
Phoenix 1.02,18,0.05688318100904588,0
Phoenix 1.02,19,0.057681429506824866,0
Phoenix 1.02,20,0.05893687923933144,0
Phoenix 1.02,21,0.06021329001870912,0
Phoenix 1.02,22,0.06007054152388669,0
Phoenix 1.02,23,0.0619196387617601,0
Phoenix 1.02,24,0.061332189114587043,0
Phoenix 1.02,25,0.06072314926278333,0
Phoenix 1.02,26,0.059021956502877004,0
Phoenix 1.02,27,0.058997362121590124,0
Phoenix 1.02,28,0.057827978885010234,0
Phoenix 1.02,29,0.05754782175339512,0
Phoenix 1.02,30,0.057750178857684964,0
Phoenix 1.02,31,0.056112662075811226,0
Phoenix 1.02,32,0.0557011640989048,0
Phoenix 1.02,33,0.05529659435792833,0
Phoenix 1.02,34,0.05645692753498688,0
PowerHouse 1.7e3,1,0.07932370376910321,0
PowerHouse 1.7e3,2,0.045374157932231464,0
PowerHouse 1.7e3,3,0.051410331880583256,0
PowerHouse 1.7e3,4,0.05050943227249674,0
PowerHouse 1.7e3,5,0.05133093543290985,0
PowerHouse 1.7e3,6,0.04713718471227924,0
PowerHouse 1.7e3,7,0.04639605260332255,0
PowerHouse 1.7e3,8,0.044573973453423066,0
PowerHouse 1.7e3,9,0.04482973330972046,0
PowerHouse 1.7e3,10,0.04870130104536161,0
PowerHouse 1.7e3,11,0.04451168212255737,0
PowerHouse 1.7e3,12,0.04527335329446636,0
PowerHouse 1.7e3,13,0.042755256272227225,0
PowerHouse 1.7e3,14,0.040393022947420254,0
PowerHouse 1.7e3,15,0.03922444974819053,0
PowerHouse 1.7e3,16,0.03713993557673913,0
PowerHouse 1.7e3,17,0.0379456192784134,0
PowerHouse 1.7e3,18,0.036992408535718724,0
PowerHouse 1.7e3,19,0.03725563686256453,0
PowerHouse 1.7e3,20,0.041058343460126046,0
PowerHouse 1.7e3,21,0.044210334081021374,0
PowerHouse 1.7e3,22,0.0436757953886433,0
PowerHouse 1.7e3,23,0.04328853294474633,0
PowerHouse 1.7e3,24,0.042944301394783335,0
PowerHouse 1.7e3,25,0.044570386057424694,0
PowerHouse 1.7e3,26,0.04594481827836139,0
PowerHouse 1.7e3,27,0.04629203233122858,0
PowerHouse 1.7e3,28,0.04623815921719576,0
PowerHouse 1.7e3,29,0.04649579789913805,0
PowerHouse 1.7e3,30,0.04787895183754842,0
PowerHouse 1.7e3,31,0.04852627062247106,0
PowerHouse 1.7e3,32,0.048163868138704546,0
PowerHouse 1.7e3,33,0.04792385970635171,0
PowerHouse 1.7e3,34,0.04663455284868523,0
Pris 0.92,1,0.0364549178065556,0
Pris 0.92,2,0.03265629355741986,0
Pris 0.92,3,0.02698633095745009,0
Pris 0.92,4,0.029401053107430967,0
Pris 0.92,5,0.03181934747690008,0
Pris 0.92,6,0.03538071928610212,0
Pris 0.92,7,0.03502465331003923,0
Pris 0.92,8,0.039584495672896625,0
Pris 0.92,9,0.03704079328527582,0
Pris 0.92,10,0.03785465640426855,0
Pris 0.92,11,0.03737649703547857,0
Pris 0.92,12,0.03558659102630218,0
Pris 0.92,13,0.03748327358355724,0
Pris 0.92,14,0.03648800238266792,0
Pris 0.92,15,0.03505087869699908,0
Pris 0.92,16,0.03416068827727009,0
Pris 0.92,17,0.03188633740001623,0
Pris 0.92,18,0.03208233033698776,0
Pris 0.92,19,0.03249663865383956,0
Pris 0.92,20,0.03314057713681007,0
Pris 0.92,21,0.032544955491934424,0
Pris 0.92,22,0.031867376115145396,0
Pris 0.92,23,0.032746333025426344,0
Pris 0.92,24,0.033518360336241615,0
Pris 0.92,25,0.03344333640552083,0
Pris 0.92,26,0.03297349235768715,0
Pris 0.92,27,0.0330168915167956,0
Pris 0.92,28,0.03295232245441343,0
Pris 0.92,29,0.03309724781526463,0
Pris 0.92,30,0.03254221550253694,0
Pris 0.92,31,0.032143613075515554,0
Pris 0.92,32,0.032046570183007383,0
Pris 0.92,33,0.031197145195146103,0
Pris 0.92,34,0.03161406679719925,0
PulsarMax 0.8.9,1,0.050413728543776556,0
PulsarMax 0.8.9,2,0.04738002977363282,0
PulsarMax 0.8.9,3,0.04320805313526445,0
PulsarMax 0.8.9,4,0.04021686609336946,0
PulsarMax 0.8.9,5,0.03885924118146958,0
PulsarMax 0.8.9,6,0.035880108572879606,0
PulsarMax 0.8.9,7,0.03192272023241351,0
PulsarMax 0.8.9,8,0.031212393060935244,0
PulsarMax 0.8.9,9,0.032173561351315196,0
PulsarMax 0.8.9,10,0.03130466876690441,0
PulsarMax 0.8.9,11,0.030557131595863388,0
PulsarMax 0.8.9,12,0.029615357185733264,0
PulsarMax 0.8.9,13,0.029845424957734623,0
PulsarMax 0.8.9,14,0.02986435905274172,0
PulsarMax 0.8.9,15,0.03061647596450829,0
PulsarMax 0.8.9,16,0.03060150499525438,0
PulsarMax 0.8.9,17,0.030296331526896696,0
PulsarMax 0.8.9,18,0.030646391349289474,0
PulsarMax 0.8.9,19,0.02990620079501527,0
PulsarMax 0.8.9,20,0.03125700542019891,0
PulsarMax 0.8.9,21,0.03200613386714153,0
PulsarMax 0.8.9,22,0.030545551749214812,0
PulsarMax 0.8.9,23,0.03020429899035431,0
PulsarMax 0.8.9,24,0.030719404666975245,0
PulsarMax 0.8.9,25,0.031033096131914538,0
PulsarMax 0.8.9,26,0.031243284953071257,0
PulsarMax 0.8.9,27,0.031599716085312875,0
PulsarMax 0.8.9,28,0.032101848489297195,0
PulsarMax 0.8.9,29,0.03179675264273346,0
PulsarMax 0.8.9,30,0.03200671774899089,0
PulsarMax 0.8.9,31,0.03201549411175592,0
PulsarMax 0.8.9,32,0.032056616282965605,0
PulsarMax 0.8.9,33,0.032809449687574564,0
PulsarMax 0.8.9,34,0.03290207474301832,0
Raven 3.56j8,1,0.12437327792583225,1
Raven 3.56j8,2,0.06650202065559048,0
Raven 3.56j8,3,0.05785970116855396,0
Raven 3.56j8,4,0.053256612451043184,0
Raven 3.56j8,5,0.057628930454954735,0
Raven 3.56j8,6,0.061151945590761765,0
Raven 3.56j8,7,0.06082407380117304,0
Raven 3.56j8,8,0.06419360725038777,0
Raven 3.56j8,9,0.06016448564158488,0
Raven 3.56j8,10,0.060942873919973155,0
Raven 3.56j8,11,0.0576011701232643,0
Raven 3.56j8,12,0.057151905063502116,0
Raven 3.56j8,13,0.05802432537035664,0
Raven 3.56j8,14,0.05866981351432266,0
Raven 3.56j8,15,0.058956733411405206,0
Raven 3.56j8,16,0.060942873919973155,0
Raven 3.56j8,17,0.06190580928968819,0
Raven 3.56j8,18,0.06306709767625872,0
Raven 3.56j8,19,0.06025502230983549,0
Raven 3.56j8,20,0.06074409385248412,0
Raven 3.56j8,21,0.06155226592481145,0
Raven 3.56j8,22,0.06043307444110151,0
Raven 3.56j8,23,0.06128114602605529,0
Raven 3.56j8,24,0.06260451073137539,0
Raven 3.56j8,25,0.06397984619838855,0
Raven 3.56j8,26,0.06461643378949844,0
Raven 3.56j8,27,0.06364301058624076,0
Raven 3.56j8,28,0.0644025908710875,0
Raven 3.56j8,29,0.06504756646432437,0
Raven 3.56j8,30,0.0652051419859222,0
Raven 3.56j8,31,0.06253697812919956,0
Raven 3.56j8,32,0.061507498762054635,0
Raven 3.56j8,33,0.0628761258532251,0
Raven 3.56j8,34,0.06423759073797475,0
Roborio 1.2.4,1,0.22021805625024046,1
Roborio 1.2.4,2,0.22149196302608984,1
Roborio 1.2.4,3,0.20153383595258803,1
Roborio 1.2.4,4,0.19703785218199285,1
Roborio 1.2.4,5,0.1972840220428318,1
Roborio 1.2.4,6,0.19721542473011372,1
Roborio 1.2.4,7,0.1920440210762157,1
Roborio 1.2.4,8,0.19359842213059053,1
